21:49:16.419 > 0.000,0.000,180.000,0.000,0.000,-1.335,-1.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.137733,
21:49:16.622 > 0.000,0.000,180.000,0.000,0.000,-1.337,-1.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.337738,
21:49:16.825 > 0.000,0.000,180.000,0.000,0.000,-1.337,-1.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.537743,
21:49:17.026 > 0.000,0.000,180.000,0.000,0.000,-1.337,-1.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.737747,
21:49:17.225 > 0.000,0.000,180.000,0.000,0.000,-1.337,-1.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.937752,
21:49:17.425 > 0.000,0.000,180.000,0.000,0.000,-1.340,-1.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.137753,
21:49:17.625 > 0.000,0.000,180.000,0.000,0.000,-1.340,-1.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.337761,
21:49:17.825 > 0.000,0.000,180.000,0.000,0.000,-1.337,-1.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.537766,
21:49:18.025 > 0.000,0.000,180.000,0.000,0.000,-1.337,-1.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.737770,
21:49:18.225 > 0.000,0.000,180.000,0.000,0.000,-1.337,-1.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.937778,
21:49:18.425 > 0.000,0.000,180.000,0.000,0.000,-1.342,-1.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.137783,
21:49:18.625 > 0.000,0.000,180.000,0.000,0.000,-1.343,-1.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.337784,
21:49:18.824 > 0.000,0.000,180.000,0.000,0.000,-1.348,-1.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.537792,
21:49:19.025 > 0.000,0.000,180.000,0.000,0.000,-1.344,-1.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.737793,
21:49:19.225 > 0.000,0.000,180.000,0.000,0.000,-1.347,-1.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.937794,
21:49:19.426 > 0.000,0.000,180.000,0.000,0.000,-1.347,-1.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.137798,
21:49:19.624 > 0.000,0.000,180.000,0.000,0.000,-1.353,-1.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.337807,
21:49:19.826 > 0.000,0.000,180.000,0.000,0.000,-1.339,-1.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.537807,
21:49:20.025 > 0.000,0.000,180.000,0.000,0.000,-1.321,-1.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.737812,
21:49:20.224 > 0.000,0.000,180.000,0.000,0.000,-1.333,-1.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.937817,
21:49:20.419 > 0.000,0.000,180.000,0.000,0.000,-1.332,-1.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.137821,
21:49:20.624 > 0.000,0.000,180.000,0.000,0.000,-1.332,-1.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.337826,
21:49:20.824 > 0.000,0.000,180.000,0.000,0.000,-1.330,-1.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.537830,
21:49:21.024 > 0.000,0.000,180.000,0.000,0.000,-1.330,-1.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.737839,
21:49:21.224 > 0.000,0.000,180.000,0.000,0.000,-1.333,-1.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.937840,
21:49:21.424 > 0.000,0.000,180.000,0.000,0.000,-1.333,-1.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.137844,
21:49:21.618 > 0.000,0.000,180.000,0.000,0.000,-1.333,-1.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.337849,
21:49:21.824 > 0.000,0.000,180.000,0.000,0.000,-1.328,-1.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.537853,
21:49:22.024 > 0.000,0.000,180.000,0.000,0.000,-1.332,-1.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.737858,
21:49:22.226 > 0.000,0.000,180.000,0.000,0.000,-1.322,-1.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.937859,
21:49:22.425 > 0.000,0.000,180.000,0.000,0.000,-1.328,-1.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.137863,
21:49:22.625 > 0.000,0.000,180.000,0.000,0.000,-1.326,-1.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.337872,
21:49:22.820 > 0.000,0.000,180.000,0.000,0.000,-1.325,-1.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.537876,
21:49:23.025 > 0.000,0.000,180.000,0.000,0.000,-1.328,-1.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.737885,
21:49:23.219 > 0.000,0.000,180.000,0.000,0.000,-1.328,-1.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.937885,
21:49:23.425 > 0.000,0.000,180.000,0.000,0.000,-1.330,-1.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.137890,
21:49:23.622 > 0.000,0.000,180.000,0.000,0.000,-1.332,-1.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.337891,
21:49:23.822 > 0.000,0.000,180.000,0.000,0.000,-1.332,-1.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.537899,
21:49:24.021 > 0.000,0.000,180.000,0.000,0.000,-1.328,-1.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.737904,
21:49:24.223 > 0.000,0.000,180.000,0.000,0.000,-1.335,-1.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.937904,
21:49:24.422 > 0.000,0.000,180.000,0.000,0.000,-1.339,-1.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.137913,
21:49:24.623 > 0.000,0.000,180.000,0.000,0.000,-1.348,-1.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.337914,
21:49:24.823 > 0.000,0.000,180.000,0.000,0.000,-1.346,-1.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.537926,
21:49:25.022 > 0.000,0.000,180.000,0.000,0.000,-1.344,-1.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.737926,
21:49:25.222 > 0.000,0.000,180.000,0.000,0.000,-1.347,-1.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.937931,
21:49:25.423 > 0.000,0.000,180.000,0.000,0.000,-1.343,-1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.137932,
21:49:25.623 > 0.000,0.000,180.000,0.000,0.000,-1.348,-1.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.337936,
21:49:25.822 > 0.000,0.000,180.000,0.000,0.000,-1.340,-1.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.537937,
21:49:26.022 > 0.000,0.000,180.000,0.000,0.000,-1.338,-1.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.737942,
21:49:26.223 > 0.000,0.000,180.000,0.000,0.000,-1.338,-1.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.937946,
21:49:26.423 > 0.000,0.000,180.000,0.000,0.000,-1.340,-1.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.137951,
21:49:26.622 > 0.000,0.000,180.000,0.000,0.000,-1.329,-1.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.337959,
21:49:26.823 > 0.000,0.000,180.000,0.000,0.000,-1.314,-1.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.537968,
21:49:27.023 > 0.000,0.000,180.000,0.000,0.000,-1.302,-1.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.737972,
21:49:27.223 > 0.000,0.000,180.000,0.000,0.000,-1.734,-1.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.937977,
21:49:27.423 > 0.000,0.000,180.000,0.000,0.000,0.454,-0.613,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.137981,
21:49:27.623 > 0.000,0.000,180.000,0.000,0.000,-0.930,-1.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.337986,
21:49:27.822 > 0.000,0.000,180.000,0.000,0.000,-1.639,-1.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.537987,
21:49:28.023 > 0.000,0.000,180.000,0.000,0.000,-1.761,-1.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.737991,
21:49:28.223 > 0.000,0.000,180.000,0.000,0.000,-1.081,-1.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.937992,
21:49:28.422 > 0.000,0.000,180.000,0.000,0.000,-1.876,-0.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.138000,
21:49:28.624 > 0.000,0.000,180.000,0.000,0.000,-1.787,-0.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.337997,
21:49:28.824 > 0.000,0.000,180.000,0.000,0.000,-1.381,-0.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.538010,
21:49:29.023 > 0.000,0.000,180.000,0.000,0.000,-1.088,-1.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.738007,
21:49:29.222 > 0.000,0.000,180.000,0.000,0.000,-1.389,-1.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.938011,
21:49:29.423 > 0.000,0.000,180.000,0.000,0.000,-1.623,-1.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.138016,
21:49:29.622 > 0.000,0.000,180.000,0.000,0.000,-1.792,-1.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.338020,
21:49:29.823 > 0.000,0.000,180.000,0.000,0.000,-1.763,-0.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.538025,
21:49:30.023 > 0.000,0.000,180.000,0.000,0.000,-1.564,-0.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.738029,
21:49:30.222 > 0.000,0.000,180.000,0.000,0.000,-1.396,-0.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.938034,
21:49:30.423 > 0.000,0.000,180.000,0.000,0.000,-1.273,-1.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.138031,
21:49:30.622 > 0.000,0.000,180.000,0.000,0.000,-1.313,-1.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.338043,
21:49:30.823 > 0.000,0.000,180.000,0.000,0.000,-1.464,-0.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.538048,
21:49:31.024 > 0.000,0.000,180.000,0.000,0.000,-1.562,-0.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.738052,
21:49:31.223 > 0.000,0.000,180.000,0.000,0.000,-1.610,-0.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.938057,
21:49:31.423 > 0.000,0.000,180.000,0.000,0.000,-1.577,-0.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.138062,
21:49:31.624 > 0.000,0.000,180.000,0.000,0.000,-1.605,-1.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.338066,
21:49:31.823 > 0.000,0.000,180.000,0.000,0.000,-1.513,-1.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.538071,
21:49:32.023 > 0.000,0.000,180.000,0.000,0.000,-1.421,-0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.738075,
21:49:32.223 > 0.000,0.000,180.000,0.000,0.000,-1.469,-0.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.938080,
21:49:32.424 > 0.000,0.000,180.000,0.000,0.000,-1.471,-0.913,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.138084,
21:49:32.623 > 0.000,0.000,180.000,0.000,0.000,-1.445,-0.872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.338081,
21:49:32.823 > 0.000,0.000,180.000,0.000,0.000,-1.408,-0.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.538086,
21:49:33.023 > 0.000,0.000,180.000,0.000,0.000,-1.456,-0.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.738091,
21:49:33.222 > 0.000,0.000,180.000,0.000,0.000,-1.353,-0.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.938095,
21:49:33.423 > 0.000,0.000,180.000,0.000,0.000,-1.287,-0.905,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.138100,
21:49:33.623 > 0.000,0.000,180.000,0.000,0.000,-1.277,-0.903,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.338104,
21:49:33.823 > 0.000,0.000,180.000,0.000,0.000,-1.382,-0.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.538101,
21:49:34.023 > 0.000,0.000,180.000,0.000,0.000,-1.407,-0.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.738113,
21:49:34.223 > 0.000,0.000,180.000,0.000,0.000,-1.429,-0.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.938110,
21:49:34.423 > 0.000,0.000,180.000,0.000,0.000,-1.418,-0.913,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.138123,
21:49:34.622 > 0.000,0.000,180.000,0.000,0.000,-1.388,-0.941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.338127,
21:49:34.823 > 0.000,0.000,180.000,0.000,0.000,-1.383,-0.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.538132,
21:49:35.023 > 0.000,0.000,180.000,0.000,0.000,-1.384,-0.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.738136,
21:49:35.222 > 0.000,0.000,180.000,0.000,0.000,-1.381,-0.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.938141,
21:49:35.422 > 0.000,0.000,180.000,0.000,0.000,-1.424,-0.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.138145,
21:49:35.623 > 0.000,0.000,180.000,0.000,0.000,-1.391,-0.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.338150,
21:49:35.822 > 0.000,0.000,180.000,0.000,0.000,-1.374,-0.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.538155,
21:49:36.022 > 0.000,0.000,180.000,0.000,0.000,-1.371,-0.877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.738159,
21:49:36.222 > 0.000,0.000,180.000,0.000,0.000,-1.389,-0.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.938164,
21:49:36.422 > 0.000,0.000,180.000,0.000,0.000,-1.363,-0.943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.138168,
21:49:36.623 > 0.000,0.000,180.000,0.000,0.000,-1.367,-0.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.338173,
21:49:36.822 > 0.000,0.000,180.000,0.000,0.000,-1.400,-0.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.538170,
21:49:37.022 > 0.000,0.000,180.000,0.000,0.000,-1.390,-0.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.738174,
21:49:37.222 > 0.000,0.000,180.000,0.000,0.000,-1.389,-0.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.938179,
21:49:37.422 > 0.000,0.000,180.000,0.000,0.000,-1.376,-0.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.138184,
21:49:37.622 > 0.000,0.000,180.000,0.000,0.000,-1.355,-0.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.338188,
21:49:37.823 > 0.000,0.000,180.000,0.000,0.000,-1.327,-0.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.538193,
21:49:38.019 > 0.000,0.000,180.000,0.000,0.000,-1.340,-0.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.738197,
21:49:38.223 > 0.000,0.000,180.000,0.000,0.000,-1.350,-0.927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.938202,
21:49:38.421 > 0.000,0.000,180.000,0.000,0.000,-1.337,-0.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.138206,
21:49:38.619 > 0.000,0.000,180.000,0.000,0.000,-1.367,-0.892,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.338211,
21:49:38.819 > 0.000,0.000,180.000,0.000,0.000,-1.356,-0.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.538216,
21:49:39.018 > 0.000,0.000,180.000,0.000,0.000,-1.338,-0.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.738220,
21:49:39.225 > 0.000,0.000,180.000,0.000,0.000,-1.362,-0.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.938225,
21:49:39.419 > 0.000,0.000,180.000,0.000,0.000,-1.323,-0.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.138222,
21:49:39.619 > 0.000,0.000,180.000,0.000,0.000,-1.349,-0.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.338226,
21:49:39.819 > 0.000,0.000,180.000,0.000,0.000,-1.345,-0.943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.538231,
21:49:40.019 > 0.000,0.000,180.000,0.000,0.000,-1.354,-0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.738243,
21:49:40.219 > 0.000,0.000,180.000,0.000,0.000,-1.377,-0.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.938248,
21:49:40.419 > 0.000,0.000,180.000,0.000,0.000,-1.397,-0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.138245,
21:49:40.619 > 0.000,0.000,180.000,0.000,0.000,-1.359,-0.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.338249,
21:49:40.819 > 0.000,0.000,180.000,0.000,0.000,-1.364,-0.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.538254,
21:49:41.019 > 0.000,0.000,180.000,0.000,0.000,-1.392,-0.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.738258,
21:49:41.219 > 0.000,0.000,180.000,0.000,0.000,-1.369,-0.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.938263,
21:49:41.419 > 0.000,0.000,180.000,0.000,0.000,-1.411,-0.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.138268,
21:49:41.620 > 0.000,0.000,180.000,0.000,0.000,-1.366,-0.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.338272,
21:49:41.819 > 0.000,0.000,180.000,0.000,0.000,-1.386,-0.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.538277,
21:49:42.019 > 0.000,0.000,180.000,0.000,0.000,-1.375,-0.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.738281,
21:49:42.220 > 0.000,0.000,180.000,0.000,0.000,-1.385,-0.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.938286,
21:49:42.419 > 0.000,0.000,180.000,0.000,0.000,-1.371,-0.877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,78.138290,
21:49:42.619 > 0.000,0.000,180.000,0.000,0.000,-1.374,-0.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,78.338295,
